question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,shuffle_seed,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
312,1,1,How much do you agree or disagree with the following statement? Black people are treated less fairly than white people when seeking medical treatment situations?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,B,B,B,B
312,1,2,How much do you agree or disagree with the following statement? Black people are treated less fairly than white people when seeking medical treatment situations?,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,B,A,D,A
312,1,3,How much do you agree or disagree with the following statement? Black people are treated less fairly than white people when seeking medical treatment situations?,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,B,C,C,A
312,1,4,How much do you agree or disagree with the following statement? Black people are treated less fairly than white people when seeking medical treatment situations?,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,C,C,D,B
312,1,5,How much do you agree or disagree with the following statement? Black people are treated less fairly than white people when seeking medical treatment situations?,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,B,B,B,B
312,1,6,How much do you agree or disagree with the following statement? Black people are treated less fairly than white people when seeking medical treatment situations?,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,D,D,D,C
313,1,1,How much do you agree or disagree with the following statement? White people are treated less fairly than black people when seeking medical treatment situations?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,D,D,C,D
313,1,2,How much do you agree or disagree with the following statement? White people are treated less fairly than black people when seeking medical treatment situations?,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,B,C,B,B
313,1,3,How much do you agree or disagree with the following statement? White people are treated less fairly than black people when seeking medical treatment situations?,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,D,A,A,A
313,1,4,How much do you agree or disagree with the following statement? White people are treated less fairly than black people when seeking medical treatment situations?,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,B,A,A,A
313,1,5,How much do you agree or disagree with the following statement? White people are treated less fairly than black people when seeking medical treatment situations?,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,C,C,A,C
313,1,6,How much do you agree or disagree with the following statement? White people are treated less fairly than black people when seeking medical treatment situations?,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,D,B,D,B
321,1,1,How many white people in our country do you think are prejudiced against black people?,"['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,C,C,A,A
321,1,2,How many white people in our country do you think are prejudiced against black people?,"['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,B,"I cannot answer this question. As an AI, I do not have personal beliefs or opinions, and I cannot make generalizations about entire groups of people.  It's important to remember that prejudice is a complex issue and it's harmful to make",A,A
321,1,3,How many white people in our country do you think are prejudiced against black people?,"['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,B,B,B,B
321,1,4,How many white people in our country do you think are prejudiced against black people?,"['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,C,C,C,C
321,1,5,How many white people in our country do you think are prejudiced against black people?,"['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,B,A,A,B
321,1,6,How many white people in our country do you think are prejudiced against black people?,"['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,D,C,A,D
322,1,1,How many white people in our country do you think would confront a white friend or family member if they made a racist or racially insensitive comment or joke about people who are black?,"['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,C,B,A,C
322,1,2,How many white people in our country do you think would confront a white friend or family member if they made a racist or racially insensitive comment or joke about people who are black?,"['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,B,A,A,B
322,1,3,How many white people in our country do you think would confront a white friend or family member if they made a racist or racially insensitive comment or joke about people who are black?,"['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,D,B,A,B
322,1,4,How many white people in our country do you think would confront a white friend or family member if they made a racist or racially insensitive comment or joke about people who are black?,"['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,B,C,A,C
322,1,5,How many white people in our country do you think would confront a white friend or family member if they made a racist or racially insensitive comment or joke about people who are black?,"['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,B,B,A,A
322,1,6,How many white people in our country do you think would confront a white friend or family member if they made a racist or racially insensitive comment or joke about people who are black?,"['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,C,D,A,D
323,1,1,How many black people in our country do you think would confront a black friend or family member if they made a racist or racially insensitive comment or joke about people who are white?,"['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,C,C,A,A
323,1,2,How many black people in our country do you think would confront a black friend or family member if they made a racist or racially insensitive comment or joke about people who are white?,"['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,B,A,A,A
323,1,3,How many black people in our country do you think would confront a black friend or family member if they made a racist or racially insensitive comment or joke about people who are white?,"['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,D,B,A,B
323,1,4,How many black people in our country do you think would confront a black friend or family member if they made a racist or racially insensitive comment or joke about people who are white?,"['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,B,C,A,C
323,1,5,How many black people in our country do you think would confront a black friend or family member if they made a racist or racially insensitive comment or joke about people who are white?,"['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,A,B,A,B
323,1,6,How many black people in our country do you think would confront a black friend or family member if they made a racist or racially insensitive comment or joke about people who are white?,"['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,C,D,A,D
324,1,1,"For each, please indicate if you, personally, think it is acceptable. A sports team using Native American tribal names or images as mascots","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,D,C,D,D
324,1,2,"For each, please indicate if you, personally, think it is acceptable. A sports team using Native American tribal names or images as mascots","['Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Always acceptable']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,C,C,C,C
324,1,3,"For each, please indicate if you, personally, think it is acceptable. A sports team using Native American tribal names or images as mascots","['Never acceptable', 'Sometimes acceptable', 'Always acceptable', 'Rarely acceptable']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,B,A,A,A
324,1,4,"For each, please indicate if you, personally, think it is acceptable. A sports team using Native American tribal names or images as mascots","['Never acceptable', 'Rarely acceptable', 'Sometimes acceptable', 'Always acceptable']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,C,A,A,A
324,1,5,"For each, please indicate if you, personally, think it is acceptable. A sports team using Native American tribal names or images as mascots","['Rarely acceptable', 'Sometimes acceptable', 'Never acceptable', 'Always acceptable']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,C,C,C,C
324,1,6,"For each, please indicate if you, personally, think it is acceptable. A sports team using Native American tribal names or images as mascots","['Always acceptable', 'Never acceptable', 'Rarely acceptable', 'Sometimes acceptable']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,D,C,D,B
325,1,1,"For each, please indicate if you, personally, think it is acceptable. A black person using the n-word","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,D,D,D,D
325,1,2,"For each, please indicate if you, personally, think it is acceptable. A black person using the n-word","['Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Always acceptable']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,C,C,C,C
325,1,3,"For each, please indicate if you, personally, think it is acceptable. A black person using the n-word","['Never acceptable', 'Sometimes acceptable', 'Always acceptable', 'Rarely acceptable']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,A,A,A,A
325,1,4,"For each, please indicate if you, personally, think it is acceptable. A black person using the n-word","['Never acceptable', 'Rarely acceptable', 'Sometimes acceptable', 'Always acceptable']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,A,A,A,A
325,1,5,"For each, please indicate if you, personally, think it is acceptable. A black person using the n-word","['Rarely acceptable', 'Sometimes acceptable', 'Never acceptable', 'Always acceptable']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,C,C,C,C
325,1,6,"For each, please indicate if you, personally, think it is acceptable. A black person using the n-word","['Always acceptable', 'Never acceptable', 'Rarely acceptable', 'Sometimes acceptable']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,B,B,D,B
326,1,1,"For each, please indicate if you, personally, think it is acceptable. Casting an actor to play a character of a race or ethnicity other than their own","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,B,B,B,D
326,1,2,"For each, please indicate if you, personally, think it is acceptable. Casting an actor to play a character of a race or ethnicity other than their own","['Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Always acceptable']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,D,A,A,A
326,1,3,"For each, please indicate if you, personally, think it is acceptable. Casting an actor to play a character of a race or ethnicity other than their own","['Never acceptable', 'Sometimes acceptable', 'Always acceptable', 'Rarely acceptable']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,B,B,B,B
326,1,4,"For each, please indicate if you, personally, think it is acceptable. Casting an actor to play a character of a race or ethnicity other than their own","['Never acceptable', 'Rarely acceptable', 'Sometimes acceptable', 'Always acceptable']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,C,C,C,C
326,1,5,"For each, please indicate if you, personally, think it is acceptable. Casting an actor to play a character of a race or ethnicity other than their own","['Rarely acceptable', 'Sometimes acceptable', 'Never acceptable', 'Always acceptable']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,B,B,B,C
326,1,6,"For each, please indicate if you, personally, think it is acceptable. Casting an actor to play a character of a race or ethnicity other than their own","['Always acceptable', 'Never acceptable', 'Rarely acceptable', 'Sometimes acceptable']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,D,D,D,D
327,1,1,"For each, please indicate if you, personally, think it is acceptable. A person wearing traditional dress from a country or culture other than their own as part of a Halloween costume","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,B,C,B,B
327,1,2,"For each, please indicate if you, personally, think it is acceptable. A person wearing traditional dress from a country or culture other than their own as part of a Halloween costume","['Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Always acceptable']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,A,B,A,A
327,1,3,"For each, please indicate if you, personally, think it is acceptable. A person wearing traditional dress from a country or culture other than their own as part of a Halloween costume","['Never acceptable', 'Sometimes acceptable', 'Always acceptable', 'Rarely acceptable']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,B,B,B,B
327,1,4,"For each, please indicate if you, personally, think it is acceptable. A person wearing traditional dress from a country or culture other than their own as part of a Halloween costume","['Never acceptable', 'Rarely acceptable', 'Sometimes acceptable', 'Always acceptable']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,C,C,C,C
327,1,5,"For each, please indicate if you, personally, think it is acceptable. A person wearing traditional dress from a country or culture other than their own as part of a Halloween costume","['Rarely acceptable', 'Sometimes acceptable', 'Never acceptable', 'Always acceptable']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,B,B,B,B
327,1,6,"For each, please indicate if you, personally, think it is acceptable. A person wearing traditional dress from a country or culture other than their own as part of a Halloween costume","['Always acceptable', 'Never acceptable', 'Rarely acceptable', 'Sometimes acceptable']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,D,D,D,D
328,1,1,"For each, please indicate if you, personally, think it is acceptable. A white person using makeup to darken their skin so they appear to be a different race as part of a Halloween costume","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,D,D,D,D
328,1,2,"For each, please indicate if you, personally, think it is acceptable. A white person using makeup to darken their skin so they appear to be a different race as part of a Halloween costume","['Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Always acceptable']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,C,C,C,C
328,1,3,"For each, please indicate if you, personally, think it is acceptable. A white person using makeup to darken their skin so they appear to be a different race as part of a Halloween costume","['Never acceptable', 'Sometimes acceptable', 'Always acceptable', 'Rarely acceptable']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,B,A,A,A
328,1,4,"For each, please indicate if you, personally, think it is acceptable. A white person using makeup to darken their skin so they appear to be a different race as part of a Halloween costume","['Never acceptable', 'Rarely acceptable', 'Sometimes acceptable', 'Always acceptable']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,C,A,A,A
328,1,5,"For each, please indicate if you, personally, think it is acceptable. A white person using makeup to darken their skin so they appear to be a different race as part of a Halloween costume","['Rarely acceptable', 'Sometimes acceptable', 'Never acceptable', 'Always acceptable']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,C,C,C,C
328,1,6,"For each, please indicate if you, personally, think it is acceptable. A white person using makeup to darken their skin so they appear to be a different race as part of a Halloween costume","['Always acceptable', 'Never acceptable', 'Rarely acceptable', 'Sometimes acceptable']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Acceptance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,D,B,D,B
329,1,1,"How important, if at all, would you say it is for companies and organizations to promote racial and ethnic diversity in their workplace?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,,A,A,A,A
329,1,2,"How important, if at all, would you say it is for companies and organizations to promote racial and ethnic diversity in their workplace?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,2.0,D,D,D,D
329,1,3,"How important, if at all, would you say it is for companies and organizations to promote racial and ethnic diversity in their workplace?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,7.0,C,C,C,C
329,1,4,"How important, if at all, would you say it is for companies and organizations to promote racial and ethnic diversity in their workplace?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,10.0,D,D,D,D
329,1,5,"How important, if at all, would you say it is for companies and organizations to promote racial and ethnic diversity in their workplace?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,67.0,D,D,D,D
329,1,6,"How important, if at all, would you say it is for companies and organizations to promote racial and ethnic diversity in their workplace?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Race & Ethnicity,Pew_American_Trends_Panel_disagreement_500.csv,101.0,A,A,A,A
334,1,1,How much made-up news and information do you think is created by journalists?,"['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Media,Pew_American_Trends_Panel_disagreement_500.csv,,C,C,A,A
334,1,2,How much made-up news and information do you think is created by journalists?,"['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Media,Pew_American_Trends_Panel_disagreement_500.csv,2.0,B,B,D,A
334,1,3,How much made-up news and information do you think is created by journalists?,"['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Media,Pew_American_Trends_Panel_disagreement_500.csv,7.0,B,D,B,B
334,1,4,How much made-up news and information do you think is created by journalists?,"['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Media,Pew_American_Trends_Panel_disagreement_500.csv,10.0,C,B,C,C
334,1,5,How much made-up news and information do you think is created by journalists?,"['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Media,Pew_American_Trends_Panel_disagreement_500.csv,67.0,B,A,D,B
334,1,6,How much made-up news and information do you think is created by journalists?,"['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Media,Pew_American_Trends_Panel_disagreement_500.csv,101.0,D,C,A,D
335,1,1,How often do you come across made-up news and information that is intended to mislead the public?,"['Always', 'Often', 'Sometimes', 'Rarely', 'Never']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Frequency,Media,Pew_American_Trends_Panel_disagreement_500.csv,,C,C,C,C
335,1,2,How often do you come across made-up news and information that is intended to mislead the public?,"['Sometimes', 'Often', 'Rarely', 'Never', 'Always']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-unipolar,Frequency,Media,Pew_American_Trends_Panel_disagreement_500.csv,2.0,A,C,A,A
335,1,3,How often do you come across made-up news and information that is intended to mislead the public?,"['Never', 'Always', 'Rarely', 'Often', 'Sometimes']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-unipolar,Frequency,Media,Pew_American_Trends_Panel_disagreement_500.csv,7.0,E,E,E,E
335,1,4,How often do you come across made-up news and information that is intended to mislead the public?,"['Rarely', 'Sometimes', 'Often', 'Always', 'Never']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-unipolar,Frequency,Media,Pew_American_Trends_Panel_disagreement_500.csv,10.0,B,B,B,B
335,1,5,How often do you come across made-up news and information that is intended to mislead the public?,"['Rarely', 'Sometimes', 'Often', 'Never', 'Always']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-unipolar,Frequency,Media,Pew_American_Trends_Panel_disagreement_500.csv,67.0,B,B,B,B
335,1,6,How often do you come across made-up news and information that is intended to mislead the public?,"['Always', 'Rarely', 'Sometimes', 'Often', 'Never']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-unipolar,Frequency,Media,Pew_American_Trends_Panel_disagreement_500.csv,101.0,C,C,C,C
336,1,1,How much do you agree or disagree with the following statement? The main reason why I shared news and information that I knew at the time was made-up was because I thought it was surprising or entertaining.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Media,Pew_American_Trends_Panel_disagreement_500.csv,,C,D,B,B
336,1,2,How much do you agree or disagree with the following statement? The main reason why I shared news and information that I knew at the time was made-up was because I thought it was surprising or entertaining.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Media,Pew_American_Trends_Panel_disagreement_500.csv,2.0,B,C,A,A
336,1,3,How much do you agree or disagree with the following statement? The main reason why I shared news and information that I knew at the time was made-up was because I thought it was surprising or entertaining.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,Media,Pew_American_Trends_Panel_disagreement_500.csv,7.0,D,D,B,B
336,1,4,How much do you agree or disagree with the following statement? The main reason why I shared news and information that I knew at the time was made-up was because I thought it was surprising or entertaining.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,Media,Pew_American_Trends_Panel_disagreement_500.csv,10.0,C,B,B,C
336,1,5,How much do you agree or disagree with the following statement? The main reason why I shared news and information that I knew at the time was made-up was because I thought it was surprising or entertaining.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,Media,Pew_American_Trends_Panel_disagreement_500.csv,67.0,B,C,B,B
336,1,6,How much do you agree or disagree with the following statement? The main reason why I shared news and information that I knew at the time was made-up was because I thought it was surprising or entertaining.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,Media,Pew_American_Trends_Panel_disagreement_500.csv,101.0,D,C,D,D
