question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
416,1,1,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
416,1,2,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
416,1,3,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
416,1,4,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
416,1,5,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,D,D,A,A
422,1,1,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,B,A
422,1,2,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
422,1,3,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,B,A
422,1,4,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,B,B
422,1,5,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too much economic inequality.","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,B,A
423,1,1,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,D,D,C,D
423,1,2,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Strongly agree', 'Moderately agree', 'Moderately disagree', 'Strongly disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,D,D,C,D
423,1,3,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Completely agree', 'Mostly agree', 'Slightly agree', 'Slightly disagree', 'Mostly disagree', 'Completely disagree']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,F,F,E,F
423,1,4,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Totally agree', 'Mostly agree', 'Neither agree nor disagree', 'Mostly disagree', 'Totally disagree']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,E,E,D,E
423,1,5,"How much do you agree or disagree with the following statement? Thinking about the level of economic inequality in the country these days, there is too little economic inequality.","['Absolutely agree', 'Partly agree', 'Partly disagree', 'Absolutely disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,D,D,C,D
424,1,1,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,A,B,A,A
424,1,2,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
424,1,3,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
424,1,4,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
424,1,5,"How much responsibility, if any, should the federal government have in reducing economic inequality in our country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,C,B,A,A
425,1,1,"How much, if at all, do you think the outsourcing of jobs to other countries contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
425,1,2,"How much, if at all, do you think the outsourcing of jobs to other countries contributes to economic inequality in this country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
425,1,3,"How much, if at all, do you think the outsourcing of jobs to other countries contributes to economic inequality in this country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
425,1,4,"How much, if at all, do you think the outsourcing of jobs to other countries contributes to economic inequality in this country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
425,1,5,"How much, if at all, do you think the outsourcing of jobs to other countries contributes to economic inequality in this country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
426,1,1,"How much, if at all, do you think too much regulation of major corporations contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
426,1,2,"How much, if at all, do you think too much regulation of major corporations contributes to economic inequality in this country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
426,1,3,"How much, if at all, do you think too much regulation of major corporations contributes to economic inequality in this country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
426,1,4,"How much, if at all, do you think too much regulation of major corporations contributes to economic inequality in this country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
426,1,5,"How much, if at all, do you think too much regulation of major corporations contributes to economic inequality in this country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
427,1,1,"How much, if at all, do you think not enough regulation of major corporations contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,A,B,A,A
427,1,2,"How much, if at all, do you think not enough regulation of major corporations contributes to economic inequality in this country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
427,1,3,"How much, if at all, do you think not enough regulation of major corporations contributes to economic inequality in this country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
427,1,4,"How much, if at all, do you think not enough regulation of major corporations contributes to economic inequality in this country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
427,1,5,"How much, if at all, do you think not enough regulation of major corporations contributes to economic inequality in this country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,A,A
428,1,1,"How much, if at all, do you think some people work harder than others contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,A,A
428,1,2,"How much, if at all, do you think some people work harder than others contributes to economic inequality in this country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
428,1,3,"How much, if at all, do you think some people work harder than others contributes to economic inequality in this country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
428,1,4,"How much, if at all, do you think some people work harder than others contributes to economic inequality in this country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
428,1,5,"How much, if at all, do you think some people work harder than others contributes to economic inequality in this country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
429,1,1,"How much, if at all, do you think the different life choices people make contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
429,1,2,"How much, if at all, do you think the different life choices people make contributes to economic inequality in this country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
429,1,3,"How much, if at all, do you think the different life choices people make contributes to economic inequality in this country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
429,1,4,"How much, if at all, do you think the different life choices people make contributes to economic inequality in this country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
429,1,5,"How much, if at all, do you think the different life choices people make contributes to economic inequality in this country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,A,A
430,1,1,"How much, if at all, do you think some people starting out with more opportunities than others contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,A,B,A,A
430,1,2,"How much, if at all, do you think some people starting out with more opportunities than others contributes to economic inequality in this country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,A,B,A,A
430,1,3,"How much, if at all, do you think some people starting out with more opportunities than others contributes to economic inequality in this country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,A,B,A,A
430,1,4,"How much, if at all, do you think some people starting out with more opportunities than others contributes to economic inequality in this country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,A,B,A,A
430,1,5,"How much, if at all, do you think some people starting out with more opportunities than others contributes to economic inequality in this country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,A,A
431,1,1,"How much, if at all, do you think discrimination against racial and ethnic minorities contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,A,B,A,A
431,1,2,"How much, if at all, do you think discrimination against racial and ethnic minorities contributes to economic inequality in this country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,A,B,A,A
431,1,3,"How much, if at all, do you think discrimination against racial and ethnic minorities contributes to economic inequality in this country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,A,A,A,A
431,1,4,"How much, if at all, do you think discrimination against racial and ethnic minorities contributes to economic inequality in this country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
431,1,5,"How much, if at all, do you think discrimination against racial and ethnic minorities contributes to economic inequality in this country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,A,A
432,1,1,"How much, if at all, do you think the growing number of illegal immigrants working in the U.S. contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,B
432,1,2,"How much, if at all, do you think the growing number of illegal immigrants working in the U.S. contributes to economic inequality in this country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,A
432,1,3,"How much, if at all, do you think the growing number of illegal immigrants working in the U.S. contributes to economic inequality in this country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,C
432,1,4,"How much, if at all, do you think the growing number of illegal immigrants working in the U.S. contributes to economic inequality in this country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,D,D,A,A
432,1,5,"How much, if at all, do you think the growing number of illegal immigrants working in the U.S. contributes to economic inequality in this country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,D,D,A,B
433,1,1,"How much, if at all, do you think the growing number of legal immigrants working in the U.S. contributes to economic inequality in this country?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,B,C
433,1,2,"How much, if at all, do you think the growing number of legal immigrants working in the U.S. contributes to economic inequality in this country?","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,B,C
433,1,3,"How much, if at all, do you think the growing number of legal immigrants working in the U.S. contributes to economic inequality in this country?","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,A,C
433,1,4,"How much, if at all, do you think the growing number of legal immigrants working in the U.S. contributes to economic inequality in this country?","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,D,D,B,C
433,1,5,"How much, if at all, do you think the growing number of legal immigrants working in the U.S. contributes to economic inequality in this country?","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,D,D,A,D
434,1,1,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing the federal minimum wage","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,B,A
434,1,2,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing the federal minimum wage","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,B,B
434,1,3,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing the federal minimum wage","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
434,1,4,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing the federal minimum wage","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,B,B
434,1,5,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing the federal minimum wage","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,C,B
435,1,1,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at both public two-year and four-year colleges","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,B,A
435,1,2,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at both public two-year and four-year colleges","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,B,B
435,1,3,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at both public two-year and four-year colleges","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,A
435,1,4,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at both public two-year and four-year colleges","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,B,B
435,1,5,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at both public two-year and four-year colleges","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,B,B
436,1,1,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing taxes on the wealthiest Americans","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
436,1,2,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing taxes on the wealthiest Americans","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,B,A
436,1,3,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing taxes on the wealthiest Americans","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,A,A
436,1,4,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing taxes on the wealthiest Americans","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,A,B,B,A
436,1,5,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Increasing taxes on the wealthiest Americans","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,B,B
437,1,1,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Expanding Medicare so that it covers Americans of all ages","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,B,B
437,1,2,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Expanding Medicare so that it covers Americans of all ages","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,B,B
437,1,3,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Expanding Medicare so that it covers Americans of all ages","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,A,C
437,1,4,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Expanding Medicare so that it covers Americans of all ages","['Extensively', 'Moderately', 'Slightly', 'Not in the least']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,B,B
437,1,5,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Expanding Medicare so that it covers Americans of all ages","['Extensively', 'Considerably', 'Quite a bit', 'Very little', 'Absolutely none']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,B,B,B
438,1,1,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at public two-year colleges","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,B,B,B
438,1,2,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at public two-year colleges","['A great deal', 'A moderate amount', 'A small amount', 'None whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,B,C,B,B
438,1,3,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Making college tuition free at public two-year colleges","['Substantially', 'Considerably', 'Minimally', 'Not at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,C,C,B,C
