question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
142,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
142,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
142,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,3
142,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3) Identical,3
142,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
143,1,1,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
143,1,2,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
143,1,3,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,4,3,4,4
143,1,4,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
143,1,5,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
144,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
144,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
144,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,3
144,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3) Identical,3
144,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
145,1,1,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
145,1,2,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
145,1,3,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,3
145,1,4,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
145,1,5,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
146,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
146,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
146,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,3
146,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
146,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3) Equal,3
147,1,1,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
147,1,2,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
147,1,3,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,4
147,1,4,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
147,1,5,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
148,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
148,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
148,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,3
148,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3) Identical,3
148,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
149,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
149,1,2,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
149,1,3,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,3
149,1,4,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
149,1,5,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
150,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
150,1,2,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
150,1,3,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
150,1,4,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3) Identical,3
150,1,5,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
151,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
151,1,2,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
151,1,3,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,3
151,1,4,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
151,1,5,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
152,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
152,1,2,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
152,1,3,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
152,1,4,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3) Identical,3
152,1,5,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
153,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at negotiating profitable deals?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
153,1,2,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at negotiating profitable deals?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
153,1,3,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at negotiating profitable deals?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,3
153,1,4,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at negotiating profitable deals?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
153,1,5,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at negotiating profitable deals?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
154,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at negotiating profitable deals?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
154,1,2,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at negotiating profitable deals?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
154,1,3,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at negotiating profitable deals?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
154,1,4,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at negotiating profitable deals?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
154,1,5,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at negotiating profitable deals?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
155,1,1,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large bank or financial institution types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
155,1,2,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large bank or financial institution types of companies?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
155,1,3,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large bank or financial institution types of companies?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,4
155,1,4,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large bank or financial institution types of companies?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
155,1,5,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large bank or financial institution types of companies?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
156,1,1,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large bank or financial institution types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
156,1,2,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large bank or financial institution types of companies?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
156,1,3,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large bank or financial institution types of companies?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
156,1,4,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large bank or financial institution types of companies?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
156,1,5,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large bank or financial institution types of companies?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
157,1,1,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major hospital types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
157,1,2,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major hospital types of companies?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
157,1,3,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major hospital types of companies?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,4,4
157,1,4,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major hospital types of companies?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
157,1,5,"In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major hospital types of companies?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
158,1,1,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major hospital types of companies?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
158,1,2,"In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running major hospital types of companies?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,3,3,3,3
