question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,shuffle_seed,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
231,1,3,"By 2050, do you expect that people who are married will be more or less likely to get divorced than people are now?","['Not at all likely', 'Somewhat likely', 'Very likely', 'Not too likely']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Likelihood,Social,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Not too likely,Not too likely,Somewhat likely,Not too likely
231,1,4,"By 2050, do you expect that people who are married will be more or less likely to get divorced than people are now?","['Not at all likely', 'Not too likely', 'Somewhat likely', 'Very likely']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Likelihood,Social,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Somewhat likely,Somewhat likely,Somewhat likely,Not too likely
231,1,5,"By 2050, do you expect that people who are married will be more or less likely to get divorced than people are now?","['Not too likely', 'Somewhat likely', 'Not at all likely', 'Very likely']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Likelihood,Social,Pew_American_Trends_Panel_disagreement_500.csv,67.0,Not too likely,Not too likely,Somewhat likely,Not at all likely
231,1,6,"By 2050, do you expect that people who are married will be more or less likely to get divorced than people are now?","['Very likely', 'Not at all likely', 'Not too likely', 'Somewhat likely']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Likelihood,Social,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Somewhat likely,Not too likely,Somewhat likely,Not at all likely
232,1,1,"In the future, how positive or negative of an impact do you think science and technology will have in solving the biggest problems facing the country?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,Mostly positive,Mostly positive,Mostly positive,Very positive
232,1,2,"In the future, how positive or negative of an impact do you think science and technology will have in solving the biggest problems facing the country?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Mostly positive,Mostly positive,Mostly positive,Mostly positive
232,1,3,"In the future, how positive or negative of an impact do you think science and technology will have in solving the biggest problems facing the country?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Mostly positive,Mostly positive,Mostly positive,Mostly positive
232,1,4,"In the future, how positive or negative of an impact do you think science and technology will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Mostly positive,Mostly positive,Mostly positive,Mostly positive
232,1,5,"In the future, how positive or negative of an impact do you think science and technology will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,Mostly positive,Mostly positive,Mostly positive,Mostly positive
232,1,6,"In the future, how positive or negative of an impact do you think science and technology will have in solving the biggest problems facing the country?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Mostly positive,Mostly positive,Mostly positive,Mostly positive
233,1,1,"In the future, how positive or negative of an impact do you think major corporations will have in solving the biggest problems facing the country?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,Mostly positive,Mostly negative,Neither positive nor negative,Mostly positive
233,1,2,"In the future, how positive or negative of an impact do you think major corporations will have in solving the biggest problems facing the country?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Mostly positive,Mostly negative,Neither positive nor negative,Mostly positive
233,1,3,"In the future, how positive or negative of an impact do you think major corporations will have in solving the biggest problems facing the country?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Mostly positive,Mostly negative,Neither positive nor negative,Mostly negative
233,1,4,"In the future, how positive or negative of an impact do you think major corporations will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Mostly positive,Neither positive nor negative,Mostly negative,Mostly negative
233,1,5,"In the future, how positive or negative of an impact do you think major corporations will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,Mostly positive,Neither positive nor negative,Mostly positive,Mostly negative
233,1,6,"In the future, how positive or negative of an impact do you think major corporations will have in solving the biggest problems facing the country?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Mostly positive,Mostly negative,Neither positive nor negative,Mostly positive
234,1,1,"In the future, how positive or negative of an impact do you think religious groups will have in solving the biggest problems facing the country?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
234,1,2,"In the future, how positive or negative of an impact do you think religious groups will have in solving the biggest problems facing the country?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative
234,1,3,"In the future, how positive or negative of an impact do you think religious groups will have in solving the biggest problems facing the country?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative
234,1,4,"In the future, how positive or negative of an impact do you think religious groups will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Neither positive nor negative,Neither positive nor negative,Mostly negative,Mostly negative
234,1,5,"In the future, how positive or negative of an impact do you think religious groups will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,Neither positive nor negative,Neither positive nor negative,Mostly positive,Mostly negative
234,1,6,"In the future, how positive or negative of an impact do you think religious groups will have in solving the biggest problems facing the country?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly positive
235,1,1,"In the future, how positive or negative of an impact do you think the government in Washington will have in solving the biggest problems facing the country?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
235,1,2,"In the future, how positive or negative of an impact do you think the government in Washington will have in solving the biggest problems facing the country?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative
235,1,3,"In the future, how positive or negative of an impact do you think the government in Washington will have in solving the biggest problems facing the country?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Mostly negative,Mostly negative,Neither positive nor negative,Mostly negative
235,1,4,"In the future, how positive or negative of an impact do you think the government in Washington will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Mostly negative,Neither positive nor negative,Mostly negative,Mostly negative
235,1,5,"In the future, how positive or negative of an impact do you think the government in Washington will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,Mostly negative,Neither positive nor negative,Mostly negative,Mostly negative
235,1,6,"In the future, how positive or negative of an impact do you think the government in Washington will have in solving the biggest problems facing the country?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Mostly negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
236,1,1,"In the future, how positive or negative of an impact do you think the news media will have in solving the biggest problems facing the country?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,Neither positive nor negative,Mostly negative,Neither positive nor negative,Mostly positive
236,1,2,"In the future, how positive or negative of an impact do you think the news media will have in solving the biggest problems facing the country?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative
236,1,3,"In the future, how positive or negative of an impact do you think the news media will have in solving the biggest problems facing the country?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Mostly positive,Mostly negative,Neither positive nor negative,Mostly negative
236,1,4,"In the future, how positive or negative of an impact do you think the news media will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Mostly negative,Neither positive nor negative,Mostly negative,Mostly negative
236,1,5,"In the future, how positive or negative of an impact do you think the news media will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,Mostly negative,Neither positive nor negative,Mostly negative,Mostly negative
236,1,6,"In the future, how positive or negative of an impact do you think the news media will have in solving the biggest problems facing the country?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly positive
237,1,1,"In the future, how positive or negative of an impact do you think the military will have in solving the biggest problems facing the country?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Mostly positive
237,1,2,"In the future, how positive or negative of an impact do you think the military will have in solving the biggest problems facing the country?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative,Neither positive nor negative
237,1,3,"In the future, how positive or negative of an impact do you think the military will have in solving the biggest problems facing the country?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly negative
237,1,4,"In the future, how positive or negative of an impact do you think the military will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Neither positive nor negative,Neither positive nor negative,Mostly negative,Mostly negative
237,1,5,"In the future, how positive or negative of an impact do you think the military will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,Neither positive nor negative,Neither positive nor negative,Mostly negative,Mostly negative
237,1,6,"In the future, how positive or negative of an impact do you think the military will have in solving the biggest problems facing the country?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Mostly positive,Neither positive nor negative,Neither positive nor negative,Mostly negative
238,1,1,"In the future, how positive or negative of an impact do you think colleges and universities will have in solving the biggest problems facing the country?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,Mostly positive,Mostly positive,Mostly positive,Mostly positive
238,1,2,"In the future, how positive or negative of an impact do you think colleges and universities will have in solving the biggest problems facing the country?","['Neither positive nor negative', 'Mostly positive', 'Mostly negative', 'Very negative', 'Very positive']","[0.0, 0.5, -0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Mostly positive,Mostly positive,Neither positive nor negative,Mostly positive
238,1,3,"In the future, how positive or negative of an impact do you think colleges and universities will have in solving the biggest problems facing the country?","['Very negative', 'Very positive', 'Mostly negative', 'Mostly positive', 'Neither positive nor negative']","[-1.0, 1.0, -0.5, 0.5, 0.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Mostly positive,Mostly positive,Neither positive nor negative,Mostly positive
238,1,4,"In the future, how positive or negative of an impact do you think colleges and universities will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very positive', 'Very negative']","[-0.5, 0.0, 0.5, 1.0, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Mostly positive,Mostly positive,Mostly positive,Mostly positive
238,1,5,"In the future, how positive or negative of an impact do you think colleges and universities will have in solving the biggest problems facing the country?","['Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative', 'Very positive']","[-0.5, 0.0, 0.5, -1.0, 1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,Mostly positive,Mostly positive,Mostly positive,Mostly positive
238,1,6,"In the future, how positive or negative of an impact do you think colleges and universities will have in solving the biggest problems facing the country?","['Very positive', 'Mostly negative', 'Neither positive nor negative', 'Mostly positive', 'Very negative']","[1.0, -0.5, 0.0, 0.5, -1.0]",5-bipolar,PositiveNegative,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Mostly positive,Mostly positive,Neither positive nor negative,Mostly positive
239,1,1,"How much confidence, if any, do you have in the news media to act in the best interests of the public?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,A fair amount,None at all,A fair amount,Not too much
239,1,2,"How much confidence, if any, do you have in the news media to act in the best interests of the public?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Not too much,Not too much,A fair amount,Not too much
239,1,3,"How much confidence, if any, do you have in the news media to act in the best interests of the public?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,A fair amount,A fair amount,A fair amount,A fair amount
239,1,4,"How much confidence, if any, do you have in the news media to act in the best interests of the public?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,A fair amount,A fair amount,A fair amount,Not too much
239,1,5,"How much confidence, if any, do you have in the news media to act in the best interests of the public?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,A fair amount,A fair amount,Not too much,Not too much
239,1,6,"How much confidence, if any, do you have in the news media to act in the best interests of the public?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Not too much,Not too much,A fair amount,Not too much
240,1,1,"How much confidence, if any, do you have in the military to act in the best interests of the public?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,A fair amount,A fair amount,A fair amount,A fair amount
240,1,2,"How much confidence, if any, do you have in the military to act in the best interests of the public?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Not too much,A fair amount,A fair amount,A fair amount
240,1,3,"How much confidence, if any, do you have in the military to act in the best interests of the public?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,A fair amount,A fair amount,A fair amount,A fair amount
240,1,4,"How much confidence, if any, do you have in the military to act in the best interests of the public?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,A fair amount,A fair amount,A fair amount,A fair amount
240,1,5,"How much confidence, if any, do you have in the military to act in the best interests of the public?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,A fair amount,A fair amount,A fair amount,A fair amount
240,1,6,"How much confidence, if any, do you have in the military to act in the best interests of the public?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,A fair amount,A fair amount,A fair amount,Not too much
241,1,1,"How much confidence, if any, do you have in religious leaders to act in the best interests of the public?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,A fair amount,None at all,A fair amount,Not too much
241,1,2,"How much confidence, if any, do you have in religious leaders to act in the best interests of the public?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Not too much,None at all,not_too_much,Not too much
241,1,3,"How much confidence, if any, do you have in religious leaders to act in the best interests of the public?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Not too much,Not too much,A fair amount,A fair amount
241,1,4,"How much confidence, if any, do you have in religious leaders to act in the best interests of the public?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,A fair amount,A fair amount,A fair amount,Not too much
241,1,5,"How much confidence, if any, do you have in religious leaders to act in the best interests of the public?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,A fair amount,Afair amount,Not too much,Not too much
241,1,6,"How much confidence, if any, do you have in religious leaders to act in the best interests of the public?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Not too much,Not too much,A fair amount,Not too much
242,1,1,"How much confidence, if any, do you have in business leaders to act in the best interests of the public?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,A fair amount,Not too much,A fair amount,Not too much
242,1,2,"How much confidence, if any, do you have in business leaders to act in the best interests of the public?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Not too much,Not too much,A fair amount,Not too much
242,1,3,"How much confidence, if any, do you have in business leaders to act in the best interests of the public?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,A fair amount,A fair amount,A fair amount,A fair amount
242,1,4,"How much confidence, if any, do you have in business leaders to act in the best interests of the public?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,A fair amount,A fair amount,A fair amount,Not too much
242,1,5,"How much confidence, if any, do you have in business leaders to act in the best interests of the public?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,A fair amount,A fair amount,Not too much,Not too much
242,1,6,"How much confidence, if any, do you have in business leaders to act in the best interests of the public?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,A fair amount,Not too much,A fair amount,Not too much
243,1,1,"How much, if anything, do you know about what medical research scientists do?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,A fair amount,A fair amount,A fair amount,A fair amount
243,1,2,"How much, if anything, do you know about what medical research scientists do?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,2.0,A fair amount,A fair amount,A fair amount,Not too much
243,1,3,"How much, if anything, do you know about what medical research scientists do?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,7.0,A fair amount,A fair amount,A fair amount,A fair amount
243,1,4,"How much, if anything, do you know about what medical research scientists do?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,10.0,A fair amount,A fair amount,A fair amount,Not too much
243,1,5,"How much, if anything, do you know about what medical research scientists do?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,67.0,A fair amount,A fair amount,A fair amount,Not too much
243,1,6,"How much, if anything, do you know about what medical research scientists do?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,101.0,A fair amount,A fair amount,A fair amount,Not too much
244,1,1,"Thinking about medical research scientists, how often would you say they provide fair and accurate information when making statements about their research","['Always', 'Often', 'Sometimes', 'Rarely', 'Never']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Frequency,Trust & Fear,Pew_American_Trends_Panel_disagreement_500.csv,,Sometimes,Often,Sometimes,Often
