question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
138,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at being willing to take risks?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A little Better,No difference
138,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at being willing to take risks?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat better,The same
138,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at being willing to take risks?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly better,Slightly better,Slightly better,Slightly better
138,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at being willing to take risks?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
138,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at being willing to take risks?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
139,1,1,"In general, do you think men in high political offices are better or worse than women in high political offices at serving as a role model for children?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A lot Better or No difference,No difference
139,1,2,"In general, do you think men in high political offices are better or worse than women in high political offices at serving as a role model for children?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,The same,The same
139,1,3,"In general, do you think men in high political offices are better or worse than women in high political offices at serving as a role model for children?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly worse,Slightly worse,Slightly better,Slightly worse
139,1,4,"In general, do you think men in high political offices are better or worse than women in high political offices at serving as a role model for children?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
139,1,5,"In general, do you think men in high political offices are better or worse than women in high political offices at serving as a role model for children?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
140,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at serving as a role model for children?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A little Better,No difference
140,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at serving as a role model for children?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat better,The same
140,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at serving as a role model for children?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly better,Slightly better,Slightly better,Slightly better
140,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at serving as a role model for children?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
140,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at serving as a role model for children?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
141,1,1,"In general, do you think men in high political offices are better or worse than women in high political offices at handling economic conditions?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,"A lot Better, A little Better, No difference, A little Worse, A lot Worse (In this case, I'm unable to provide a specific answer as it depends on individual beliefs and experiences. The question is hypothetical",No difference
141,1,2,"In general, do you think men in high political offices are better or worse than women in high political offices at handling economic conditions?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat worse,The same
141,1,3,"In general, do you think men in high political offices are better or worse than women in high political offices at handling economic conditions?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly worse,Slightly worse,Slightly worse,Slightly worse
141,1,4,"In general, do you think men in high political offices are better or worse than women in high political offices at handling economic conditions?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
141,1,5,"In general, do you think men in high political offices are better or worse than women in high political offices at handling economic conditions?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
142,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A lot Better,No difference
142,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat better,The same
142,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly better,Slightly better,Slightly better,Slightly better
142,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
142,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
143,1,1,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A lot Worse,No difference
143,1,2,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat worse,The same
143,1,3,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly worse,Slightly worse,Slightly worse,Slightly worse
143,1,4,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally worse,Identical
143,1,5,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
144,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A lot Better,No difference
144,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat better,The same
144,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly better,Slightly better,Slightly better,Slightly better
144,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
144,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
145,1,1,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,"A lot Better (This answer is based on the assumption that the question is asking about a general perception, not actual data or evidence.)",No difference
145,1,2,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat worse,The same
145,1,3,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly worse,Slightly worse,Slightly worse,Slightly worse
145,1,4,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
145,1,5,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
146,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A lot Better,No difference
146,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat better,The same
146,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly better,Slightly better,Slightly better,Slightly better
146,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
146,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
147,1,1,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,No difference,No difference
147,1,2,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,The same,The same
147,1,3,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Slightly worse,Slightly worse,Slightly worse,Slightly worse
147,1,4,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally worse,Identical
147,1,5,"In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
148,1,1,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A lot Better,No difference
148,1,2,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat better,The same
148,1,3,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Significantly worse,Slightly better,Slightly better,Slightly better
148,1,4,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
148,1,5,"In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Politics & Government,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
149,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A lot Better (or) No difference (depending on personal beliefs),No difference
149,1,2,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat worse,The same
149,1,3,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Slightly better,Slightly worse,Slightly worse,Slightly better
149,1,4,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
149,1,5,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
150,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A lot Better,No difference
150,1,2,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat better,The same
150,1,3,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Significantly better,Slightly better,Slightly better,Slightly better
150,1,4,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Identical,Identical
150,1,5,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
151,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A little Better,No difference
151,1,2,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,Somewhat better,The same
151,1,3,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Slightly better,Slightly worse,Slightly worse,Slightly better
151,1,4,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
151,1,5,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,A bit worse,Equal
152,1,1,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,A little Better,No difference
152,1,2,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat better,The same
152,1,3,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Slightly better,Slightly better,Slightly better,Slightly better
152,1,4,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['Considerably better', 'Marginally better', 'Identical', 'Marginally worse', 'Considerably worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Identical,Identical,Marginally better,Identical
152,1,5,"In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?","['Vastly better', 'A bit better', 'Equal', 'A bit worse', 'Vastly worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Equal,Equal,Equal,Equal
153,1,1,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at negotiating profitable deals?","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,No difference,No difference,"A lot Better (assuming the question is about the general perception, not actual data)",No difference
153,1,2,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at negotiating profitable deals?","['Much better', 'Somewhat better', 'The same', 'Somewhat worse', 'Much worse']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,The same,The same,somewhat better,The same
153,1,3,"In general, do you think men in top executive business positions are better or worse than women in top executive business positions at negotiating profitable deals?","['Greatly better', 'Significantly better', 'Slightly better', 'Slightly worse', 'Significantly worse', 'Greatly worse']","[1.0, 0.6, 0.2, -0.2, -0.6, -1.0]",6-bipolar,BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_disagreement_500.csv,Slightly worse,Slightly worse,Slightly better,Slightly better
